ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID537947512,8 Sydenham St,3,h,1600000.0,27/05/2017,2.0,3.0,598.0,59.0,-37.95357,145.02651
ID404416437,23 Hotham St,3,h,650000.0,28/05/2016,1.0,2.0,327.0,44.0,-37.7709,145.1104
ID577584737,39 Crevelli St,3,h,612500.0,3/09/2017,1.0,1.0,170.0,69.0,-37.729240000000004,145.02981
ID724959759,87 Ballard St,4,h,1000000.0,1/07/2017,2.0,2.0,438.0,29.0,-37.81789000000001,144.86744
ID270867692,9 Gildan St,3,h,2000000.0,28/08/2016,1.0,2.0,75100.0,22.0,-37.8002,145.07
ID290693492,6/5 Peak St,2,u,370000.0,14/05/2016,1.0,1.0,0.0,54.0,-37.8801,145.0874
ID885850695,8/54 Kneen St,1,u,330000.0,19/11/2016,1.0,1.0,0.0,49.0,-37.782,144.9896
ID267704491,9 Coltain St,4,h,950000.0,12/08/2017,2.0,2.0,660.0,41.0,-37.84902,145.18276
ID332410833,3 Florence St,5,h,2352500.0,19/11/2016,3.0,2.0,642.0,89.0,-37.859,145.0656
ID608226344,4/85 St David St,2,u,486000.0,24/09/2016,1.0,1.0,0.0,59.0,-37.760999999999996,145.0055
ID950927736,66 Dunstan Pde,4,h,1915000.0,4/03/2017,3.0,1.0,323.0,84.0,-37.8371,144.921
ID269582531,1/39 New St,2,t,650000.0,6/08/2016,2.0,1.0,151.0,8.0,-37.8289,144.8671
ID383573194,23 Thurloo St,3,h,1000000.0,6/08/2016,1.0,2.0,606.0,13.0,-37.8784,145.0958
ID230312855,5/9 Sandown Rd,4,t,900000.0,13/05/2017,3.0,2.0,0.0,8.0,-37.7831,144.9209
ID885232755,83 Power St,3,h,1170000.0,26/08/2017,2.0,4.0,436.0,22.0,-37.852740000000004,144.88738
