ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closestsecondary,secondary_school_ranking
ID659411927,4/36 Sylvan Gr,PASCOE VALE,495000.0,u,7/11/2016,2,1.0,1.0,207.0,44.0,-37.7283,144.9417,20034.0,1220.0,23.76,False,659.0,5219.333,338.333,St Oliver Plunkett's School,288.2,not ranked,Pascoe Vale Girls Secondary College,1313.9,not ranked
ID998464451,248 Montague St,SOUTH MELBOURNE,1650000.0,h,17/09/2016,3,2.0,0.0,204.0,129.0,-37.8357,144.9531,20043.0,1933.8,0.0,False,1100.667,3636.333,457.333,Galilee Regional Catholic Primary School,158.79999999999998,208,Albert Park College,1130.8,131
ID502207676,7 Huxley Ct,BAYSWATER,1030000.0,h,24/06/2017,4,2.0,2.0,1094.0,49.0,-37.85757,145.2615,19870.0,1857.2,46.75,False,97.667,233.333,26.333,Bayswater South Primary School,297.9,320,Fairhills High School,1754.3999999999999,406
ID683527708,2 Bell St,GLEN IRIS,1310000.0,h,28/08/2016,3,1.0,2.0,464.0,39.0,-37.8539,145.0702,19849.0,942.9,29.0,False,1923.667,8979.333,620.333,St Cecilia's School,649.3,50,Korowa Anglican Girls' School,1605.6,13
ID687099074,33 Fenton St,ASCOT VALE,1750000.0,h,17/06/2017,4,2.0,1.0,360.0,109.0,-37.77459,144.92993,20039.0,718.0,13.27,False,2494.667,11307.0,1410.0,Ascot Vale Primary School,336.6,249,Mount Alexander 7-12 College,890.8000000000001,not ranked
ID347746405,135 Manningham Rd,BULLEEN,1085000.0,h,10/12/2016,4,2.0,1.0,1124.0,59.0,-37.7679,145.0958,19935.0,3316.9,30.94,False,958.667,5673.0,628.0,St Clement of Rome School,485.8,196,Marcellin College,1385.8999999999999,169
ID483009655,9/88 Marshall St,IVANHOE,480000.0,u,3/09/2016,2,1.0,1.0,0.0,69.0,-37.77,145.0472,19933.0,198.7,27.15,False,555.667,1129.0,160.667,Ivanhoe Grammar School,368.5,150,Ivanhoe Grammar School,368.5,57
ID370302211,205/88 Dow St,PORT MELBOURNE,730000.0,u,22/04/2017,2,1.0,1.0,0.0,14.0,-37.842,144.9413,20043.0,2813.2,0.0,False,705.333,5479.667,335.0,Port Melbourne Primary School,992.9,325,Albert Park College,617.0,131
ID134423878,9 Somerset St,PASCOE VALE,775000.0,h,30/07/2016,2,1.0,2.0,527.0,69.0,-37.7304,144.9261,20034.0,188.7,23.76,False,659.0,5219.333,338.333,Strathmore Primary School,982.4000000000001,265,Strathmore Secondary College,730.7,133
ID885701539,34 Park La,MOUNT WAVERLEY,1586000.0,h,23/09/2017,3,1.0,1.0,718.0,64.0,-37.88061,145.12448999999995,19875.0,673.4,36.11,False,1471.0,7759.667,779.667,Mount Waverley Primary School,80.3,111,Avila College,1014.9999999999999,102
ID439873837,10/30 Mater St,COLLINGWOOD,713500.0,u,22/08/2016,2,2.0,1.0,1060.0,9.0,-37.7954,144.9868,19975.0,792.4,14.35,False,1071.333,5783.667,419.667,Clifton Hill Primary School,405.9,144,Collingwood College,904.8000000000001,359
ID800725077,13 Birrarrung Ct,BULLEEN,1475000.0,h,24/09/2016,4,2.0,2.0,617.0,21.0,-37.7569,145.0913,19935.0,2694.4,30.94,True,958.667,5673.0,628.0,St Clement of Rome School,1160.4,196,Viewbank College,1796.6,96
ID803208577,3 Birk Ct,GOWANBRAE,680000.0,h,8/04/2017,3,2.0,1.0,277.0,9.0,-37.7039,144.8986,20032.0,1641.5,28.59,False,1841.667,9184.667,533.333,Glenroy West Primary School,861.7,not ranked,Gladstone Park Secondary College,1746.1,not ranked
ID225629849,10 Wattle Gr,SEAHOLME,2000000.0,h,25/02/2017,5,3.0,4.0,697.0,14.0,-37.8664,144.8416,19927.0,170.2,24.29,False,1021.667,5132.0,325.0,Seaholme Primary School,285.5,425,Altona College,2078.8,not ranked
ID270867692,9 Gildan St,BALWYN NORTH,2000000.0,h,28/08/2016,3,1.0,2.0,75100.0,22.0,-37.8002,145.07,19892.0,2864.6,21.84,False,925.667,4701.333,308.667,Balwyn North Primary School,732.0,142,Balwyn High School,650.2,44
ID544987263,303/166 Flinders St,MELBOURNE,440000.0,u,22/08/2016,1,1.0,1.0,0.0,99.0,-37.8168,144.9691,22238.0,251.7,6.43,False,278.0,489.0,65.0,Carlton Gardens Primary School,1642.7,199,Stott's Colleges,600.0,not ranked
ID898641031,15/60 Farnham St,FLEMINGTON,505000.0,u,22/07/2017,2,1.0,1.0,0.0,64.0,-37.78257,144.93106,20040.0,560.4,11.27,True,2047.667,9171.0,742.333,St Brendan's School,243.79999999999998,not ranked,Mount Alexander 7-12 College,196.9,not ranked
ID399278615,44 Denbigh Rd,ARMADALE,3625000.0,h,27/11/2016,4,1.0,2.0,709.0,119.0,-37.8574,145.016,19945.0,310.7,19.52,False,2489.667,11817.333,1268.667,The King David School,492.5,140,The King David School,492.5,27
ID372501664,5 Gretel Pl,BERWICK,690000.0,h,24/06/2017,3,2.0,2.0,703.0,39.0,-38.03062,145.35951,19883.0,1627.2,62.93,False,59.0,124.0,5.333,St Michael's School,631.1,155,Berwick Secondary College,526.9000000000001,245
ID435015207,44 William St,BRIGHTON,1550000.0,h,12/11/2016,2,2.0,2.0,404.0,66.0,-37.9104,145.002,19952.0,616.0,26.67,False,2744.333,10289.667,780.0,Brighton Primary School,217.29999999999998,342,Firbank Grammar School,651.9000000000001,29
ID863679200,3/24 Green St,IVANHOE,750000.0,t,16/04/2016,3,1.0,1.0,110.0,29.0,-37.765,145.0407,19933.0,600.9,27.15,False,555.667,1129.0,160.667,Ivanhoe Primary School,266.29999999999995,100,Ivanhoe Girls' Grammar School,530.6999999999999,49
ID543266509,1/19 Warrina St,CHADSTONE,965000.0,t,17/09/2016,4,3.0,2.0,273.0,7.0,-37.8742,145.105,19840.0,626.5,34.11,False,1540.667,6062.333,477.667,St Mary Magdalen's School,704.9,not ranked,Salesian College,1037.5,153
ID825047629,14/129 Kambrook Rd,CAULFIELD NORTH,655000.0,u,13/05/2017,2,1.0,1.0,0.0,54.0,-37.8806,145.0346,22248.0,779.1,20.43,True,1593.333,6648.333,530.0,Malvern Primary School,1058.5,122,Glen Eira College,641.8000000000001,215
ID343275763,5/273 Bluff Rd,SANDRINGHAM,770000.0,u,22/07/2017,2,1.0,1.0,208.0,49.0,-37.95265,145.02045,19948.0,1418.4,36.33,False,101.667,251.333,18.667,Sandringham East Primary School,473.5,295,Sandringham College,505.6,304
ID230312855,5/9 Sandown Rd,ASCOT VALE,900000.0,t,13/05/2017,4,3.0,2.0,0.0,8.0,-37.7831,144.9209,20040.0,852.4,11.27,False,2494.667,11307.0,1410.0,Ascot Vale West Primary School,901.2,not ranked,Kensington Community High School,675.2,not ranked
ID782908322,42 West St,HADFIELD,725000.0,h,24/09/2016,3,2.0,4.0,560.0,49.0,-37.7136,144.9374,20033.0,1479.9,26.76,False,1683.667,8938.667,509.333,Westbreen Primary School,344.1,321,Pascoe Vale Girls Secondary College,471.9,not ranked
ID504864495,52 Parramatta Rd,WERRIBEE,490500.0,h,3/09/2017,4,2.0,2.0,586.0,18.0,-37.88639000000001,144.6555,19921.0,1527.7,35.58,False,98.667,190.667,19.0,Westgrove Primary School,946.6999999999999,not ranked,Wyndham Central Secondary College,317.90000000000003,not ranked
ID974589299,4/93 Harding St,COBURG,590000.0,t,17/09/2016,3,2.0,2.0,0.0,6.0,-37.7458,144.9751,19965.0,1104.6,22.25,False,1071.333,5783.667,419.667,St Bernard's School,277.4,not ranked,Coburg High School,602.7,79
ID535013380,13 Franklin St,MOORABBIN,725000.0,h,22/05/2016,3,2.0,1.0,374.0,69.0,-37.939,145.0533,19872.0,1451.6,39.15,False,71.0,261.0,20.0,St Catherine's School,131.5,117,Bentleigh Secondary College,1416.1,230
ID708322805,9 Kelverne St,RESERVOIR,685000.0,h,24/06/2017,3,1.0,3.0,494.0,59.0,-37.71477,144.98235,19962.0,1920.2,28.27,False,885.0,1901.0,227.667,Fawkner Primary School,670.6999999999999,not ranked,Darul Ulum College of Victoria,1421.6,261
ID834419691,69 Gloucester Rd,ASHBURTON,1555000.0,h,16/09/2017,3,1.0,4.0,649.0,69.0,-37.87,145.08803,19839.0,541.9,31.0,False,1672.667,10063.667,646.333,St Michael's School,815.3000000000001,155,Ashwood High School,1476.0,241
ID624910104,2/19 Bruce St,TOORAK,1210000.0,t,19/11/2016,2,2.0,2.0,101.0,119.0,-37.8367,145.0076,19947.0,1000.9,16.5,False,584.333,2731.667,211.667,Toorak Primary School,954.2,83,Melbourne High School,1080.2,2
ID134737709,171 North Rd,GARDENVALE,1880000.0,h,27/05/2017,5,2.0,2.0,538.0,129.0,-37.89989,145.00883000000005,19953.0,542.4,25.33,False,97.667,233.333,26.333,Gardenvale Primary School,762.3,138,Leibler Yavneh College,805.0,28
ID634028415,6 Martin St,THORNBURY,972000.0,h,26/07/2016,2,1.0,0.0,229.0,99.0,-37.7611,145.0009,20015.0,475.4,24.22,True,2403.667,5212.333,586.667,St Mary's School,478.9,159,Santa Maria College,1039.7,137
ID692013456,36 Tyrone St,SOUTH YARRA,1540000.0,h,28/05/2016,3,2.0,1.0,149.0,16.0,-37.8448,144.9882,19958.0,545.1,15.67,False,1100.667,3636.333,457.333,South Yarra Primary School,445.79999999999995,44,Wesley College,696.2,98
ID869789607,5/33 Gnarwyn Rd,CARNEGIE,632500.0,u,28/05/2016,2,1.0,1.0,99.0,54.0,-37.8946,145.0588,19919.0,898.6,25.24,False,3703.667,18944.0,2039.333,Carnegie Primary School,571.9,77,Kilvington Grammar School,1638.8,37
ID386449126,6 Forest St,COLLINGWOOD,981000.0,h,17/09/2016,2,1.0,0.0,188.0,119.0,-37.7964,144.9923,19975.0,360.6,14.35,False,1071.333,5783.667,419.667,Clifton Hill Primary School,528.9000000000001,144,Collingwood College,750.0,359
ID753690459,310/71 Henry St,KENSINGTON,380000.0,u,29/04/2017,1,1.0,1.0,2592.0,44.0,-37.7961,144.9261,20026.0,385.9,6.31,False,288.0,712.0,75.667,Holy Rosary School,242.60000000000002,437,Kensington Community High School,913.0,not ranked
ID529610777,58 Station St,ASPENDALE,780000.0,h,9/09/2017,3,1.0,2.0,292.0,64.0,-38.01908,145.09702,19862.0,1011.6,53.33,False,85.667,161.333,20.333,Aspendale Primary School,274.2,188,Mordialloc College,851.1,164
ID427505042,7 Rosina St,BENTLEIGH,1920000.0,h,20/05/2017,4,2.0,2.0,650.0,23.0,-37.9323,145.0445,19937.0,718.8,37.5,False,959.0,4476.667,324.0,Tucker Road Bentleigh Primary School,397.1,380,Our Lady of the Sacred Heart College,834.4,not ranked
ID175528362,24 Henrietta Av,OFFICER,559000.0,h,15/07/2017,4,2.0,2.0,480.0,4.0,-38.07054,145.42553999999996,45794.0,1076.9,71.71,False,121.0,242.0,42.333,Bridgewood Primary School,538.4,not ranked,Officer Secondary College,1287.6000000000001,not ranked
ID525566391,2/50 Gibdon St,BURNLEY,1100000.0,h,17/06/2017,3,2.0,2.0,1212.0,9.0,-37.82982,145.01038,19906.0,353.5,12.51,False,101.333,253.667,33.0,Richmond Primary School,994.5,260,Melbourne Girls College,885.1999999999999,not ranked
ID455867276,61 Mooltan St,TRAVANCORE,1257000.0,h,13/08/2016,3,2.0,1.0,337.0,89.0,-37.7813,144.9371,19971.0,786.1,10.2,False,922.667,5201.0,296.667,Flemington Primary School,288.1,341,Mount Alexander 7-12 College,353.1,not ranked
ID182276444,35 Frater St,KEW EAST,1770000.0,h,27/06/2016,3,1.0,1.0,698.0,7.0,-37.7902,145.061,19932.0,2608.4,26.43,False,271.667,771.667,74.0,St Bede's School,946.3000000000001,442,Kew High School,630.1999999999999,124
ID384174279,44 Garton St,PORT MELBOURNE,2455000.0,t,26/08/2017,4,3.0,2.0,123.0,9.0,-37.83349000000001,144.9484,20043.0,1725.6,0.0,False,705.333,5479.667,335.0,Galilee Regional Catholic Primary School,637.1,208,Albert Park College,1261.4,131
ID820599433,1/10 Wilton Gr,ELWOOD,1350000.0,t,3/09/2016,3,2.0,2.0,1170.0,89.0,-37.8831,144.9801,19955.0,1552.4,21.33,True,1566.667,8895.333,491.0,St Columba's School,110.0,343,Elwood College,456.7,175
ID834726235,14 Sackville St,HEIDELBERG HEIGHTS,785000.0,h,10/12/2016,3,1.0,0.0,592.0,69.0,-37.7477,145.0481,19935.0,1521.7,30.94,False,1150.667,7827.0,922.333,St Pius X School,181.2,not ranked,East Preston Islamic College,1853.5,491
ID851155887,6 Waller Ct,ASCOT VALE,786000.0,h,26/07/2016,3,2.0,1.0,576.0,79.0,-37.7816,144.9217,20039.0,700.7,13.27,False,2489.667,11817.333,1268.667,Ascot Vale Primary School,898.5999999999999,249,Kensington Community High School,780.6999999999999,not ranked
ID700823082,2/13 Alexander St,COLLINGWOOD,366000.0,u,16/07/2016,1,1.0,1.0,0.0,49.0,-37.796,144.9911,19975.0,458.8,14.35,False,1071.333,5783.667,419.667,Clifton Hill Primary School,442.2,144,Collingwood College,779.4,359
ID824502012,194 Miller St,PRESTON,950000.0,h,27/11/2016,4,2.0,1.0,243.0,14.0,-37.7506,144.9847,20014.0,1317.6,26.12,False,659.0,5219.333,338.333,Bell Primary School,612.6,not ranked,St John's College Preston,1291.1999999999998,not ranked
ID544263872,1/22 Nonna St,OAKLEIGH EAST,875000.0,h,8/07/2017,3,2.0,2.0,295.0,13.0,-37.90088,145.11692,19916.0,1705.2,31.28,False,938.333,6892.667,553.333,Amsleigh Park Primary School,717.4000000000001,not ranked,John Monash Science School,1809.3,59
ID753280585,32 Agg St,NEWPORT,1130000.0,h,23/09/2017,2,1.0,2.0,343.0,39.0,-37.84332,144.87718,19994.0,568.3,16.41,False,84.333,293.333,23.0,Sacred Heart School,521.2,66,Bayside P-12 College,1749.6000000000001,243
ID234502887,10A Coniston Av,AIRPORT WEST,780000.0,t,29/07/2017,3,2.0,1.0,195.0,14.0,-37.7325,144.88272,20036.0,3741.7,19.76,False,1214.667,5603.667,375.333,Niddrie Primary School,420.0,445,Penleigh & Essendon Grammar School,1090.9,not ranked
ID597518207,27 Wellington St,WEST FOOTSCRAY,915000.0,h,22/07/2017,3,1.0,2.0,447.0,109.0,-37.792,144.86856,20022.0,946.3,15.95,False,298.0,735.0,154.0,Footscray West Primary School,670.8,399,Caroline Chisholm Catholic College,1762.0,not ranked
ID630218477,49 Leopold St,SOUTH YARRA,2600000.0,h,18/03/2017,4,2.0,2.0,141.0,139.0,-37.8366,144.9827,19959.0,872.3,13.09,False,1245.0,3886.0,447.667,Christ Church Grammar School,374.0,14,Melbourne Girls Grammar,576.8,21
ID825923726,243 Graham St,PORT MELBOURNE,1101000.0,h,10/12/2016,2,1.0,0.0,152.0,109.0,-37.8393,144.9386,22180.0,2631.4,0.0,False,659.0,5219.333,338.333,Port Melbourne Primary School,611.0,325,Albert Park College,983.4000000000001,131
ID502667318,1/91 Truganini Rd,CARNEGIE,620000.0,u,3/06/2017,2,1.0,2.0,158.0,49.0,-37.89267,145.05473999999995,19920.0,790.9,23.04,False,3767.667,18925.0,2042.333,Carnegie Primary School,215.9,77,Kilvington Grammar School,1411.6,37
ID737235741,103/115 Tennyson St,ELWOOD,685000.0,u,7/05/2016,2,1.0,1.0,0.0,54.0,-37.8818,144.9918,19955.0,722.2,21.33,True,1566.667,8895.333,491.0,Elwood Primary School,303.70000000000005,309,Elwood College,582.5,175
ID319570754,605/4 Bik La,FITZROY NORTH,720000.0,u,10/12/2016,2,2.0,1.0,4296.0,8.0,-37.7846,144.9785,20019.0,1233.1,19.23,False,1923.667,8979.333,620.333,Fitzroy North Primary School,499.2,103,Fitzroy High School,790.4,248
ID749236426,105 Ivanhoe Pde,IVANHOE,1758000.0,h,25/02/2017,4,2.0,2.0,650.0,39.0,-37.7607,145.0456,19934.0,801.4,29.81,False,591.667,1189.667,177.333,Ivanhoe Girls' Grammar School,518.5,38,Ivanhoe Girls' Grammar School,518.5,49
ID857049581,17 Kooyong Rd,ARMADALE,2000000.0,h,28/05/2016,4,3.0,4.0,544.0,21.0,-37.8611,145.0195,19945.0,517.6,19.52,False,2489.667,11817.333,1268.667,The King David School,853.6,140,The King David School,853.6,27
ID995682354,11 Inglisby Rd,MONT ALBERT,2320000.0,h,1/07/2017,4,2.0,5.0,728.0,3.0,-37.81402,145.10336,19896.0,631.4,29.1,False,313.333,545.333,65.667,Mont Albert Primary School,118.6,135,Box Hill Senior Secondary College,920.6999999999999,not ranked
ID136813712,28 Kestrel Rd,SOUTH MORANG,875000.0,h,8/07/2017,4,2.0,2.0,613.0,15.0,-37.62648,145.07141,52160.0,2323.7,54.95,False,101.667,251.333,18.667,The Lakes South Morang P-9 School,1013.6,not ranked,The Lakes South Morang P-9 School,1013.6,not ranked
ID265342829,33 Moonstone Cct,ST ALBANS,537000.0,h,26/08/2017,4,2.0,2.0,447.0,23.0,-37.75405,144.82013999999995,20003.0,1006.6,25.36,False,1479.333,4398.667,502.0,St Albans Meadows Primary School,221.6,426,St Albans Secondary College,1401.7,179
ID829007962,6 Chester St,GLEN IRIS,1360000.0,h,4/06/2016,3,2.0,1.0,704.0,79.0,-37.852,145.0942,19849.0,1204.2,29.0,False,1923.667,8979.333,620.333,St Benedict's School,396.0,not ranked,Presbyterian Ladies' College,1188.7,6
ID430734728,7 Colclough Ct,STRATHMORE,880000.0,h,30/07/2016,5,3.0,2.0,387.0,59.0,-37.7225,144.9055,20033.0,1498.7,26.76,False,1363.667,6287.667,564.333,Strathmore North Primary School,959.2,145,Strathmore Secondary College,2460.2,133
ID501052596,4 Lord St,FAWKNER,585000.0,h,6/08/2016,3,1.0,1.0,605.0,59.0,-37.6985,144.9615,19961.0,335.1,30.0,False,1144.333,6845.667,375.667,St Matthew's School,569.5,not ranked,John Fawkner Secondary College,1025.7,not ranked
ID550257944,2 Bazentin St,ALBION,570000.0,h,1/07/2017,3,1.0,0.0,423.0,99.0,-37.77917,144.82223,20004.0,275.5,22.48,False,298.0,735.0,154.0,Albion Primary School,249.29999999999998,not ranked,Sunshine College,1387.2,233
ID338759646,8 Hill St,TOORAK,2500000.0,h,17/06/2017,3,2.0,2.0,440.0,69.0,-37.833,145.01322,19906.0,784.1,12.51,False,647.0,2861.333,222.667,St Catherine's School,921.0,117,St Catherine's School,921.0,35
ID282782133,16 Scott St,KEW,1630000.0,h,23/09/2017,2,1.0,0.0,284.0,99.0,-37.81202,145.04217,19904.0,1166.1,15.95,False,288.0,712.0,75.667,Ruyton Girls' School,281.7,54,Ruyton Girls' School,281.7,5
ID233435213,2/7 Fawkner St,ABERFELDIE,380000.0,u,18/03/2017,2,1.0,1.0,622.0,49.0,-37.7557,144.8966,22253.0,1725.1,18.33,False,817.667,1779.667,181.0,Our Lady of the Nativity School,72.0,373,Ave Maria College,157.70000000000002,111
ID599174306,4/79 Mitford St,ELWOOD,920000.0,t,27/11/2016,3,2.0,2.0,758.0,9.0,-37.8768,144.9845,19955.0,948.6,21.33,False,1566.667,8895.333,491.0,Yesodei HaTorah College,407.5,277,Yesodei HaTorah College,407.5,38
ID645889239,43 Waltham St,FLEMINGTON,1500000.0,h,3/09/2017,3,1.0,2.0,241.0,129.0,-37.78365,144.93015,20040.0,422.2,11.27,False,2047.667,9171.0,742.333,St Brendan's School,181.2,not ranked,Mount Alexander 7-12 College,318.40000000000003,not ranked
ID641909570,7 Turnbull St,CLIFTON HILL,1825000.0,h,6/05/2017,4,1.0,2.0,306.0,7.0,-37.7888,144.9929,19974.0,222.0,16.72,False,1097.667,5916.0,553.333,St John's School,446.29999999999995,not ranked,Fitzroy High School,644.3,248
ID129800178,9 Ayr St,RESERVOIR,670000.0,h,16/04/2016,4,2.0,2.0,578.0,39.0,-37.7064,145.0321,20009.0,1995.9,35.44,False,824.667,1890.333,159.333,Reservoir Views Primary School,831.5,not ranked,Reservoir High School,1777.1999999999998,346
ID773774291,1/7 Dalston Rd,HUGHESDALE,1203500.0,u,27/05/2017,3,2.0,2.0,311.0,19.0,-37.89829,145.08141,19918.0,503.9,27.27,False,591.667,1189.667,177.333,Oakleigh Grammar,292.7,217,Oakleigh Grammar,292.7,270
ID254925252,1/1 Cherryhinton St,BOX HILL,790000.0,u,4/03/2017,2,1.0,1.0,195.0,54.0,-37.826,145.129,20042.0,1006.2,26.6,False,2897.333,11243.0,942.0,St Francis Xavier's School,863.8000000000001,376,Our Lady of Sion College,855.6,69
ID490533555,7 Cathies La,WANTIRNA SOUTH,1180000.0,h,23/09/2017,5,2.0,4.0,738.0,39.0,-37.86328,145.21477,19871.0,4690.2,43.0,False,98.667,190.667,19.0,The Knox School,459.0,25,The Knox School,459.0,110
ID951616729,2/195 Clarke St,NORTHCOTE,692000.0,u,25/02/2017,2,1.0,1.0,0.0,7.0,-37.7765,144.9984,19928.0,464.5,19.41,False,142.0,344.667,39.333,St Joseph's School,256.1,113,Santa Maria College,772.4,137
ID753696666,117 Charles St,PRAHRAN,1255000.0,h,28/05/2016,3,1.0,1.0,231.0,109.0,-37.8467,144.9894,19958.0,316.3,15.67,False,659.0,5219.333,338.333,Wesley College,680.5,202,Prahran High School,619.8000000000001,not ranked
ID964898437,38 Tribe St,SOUTH MELBOURNE,2633000.0,h,4/03/2017,3,1.0,0.0,276.0,119.0,-37.838,144.9489,20043.0,2212.2,0.0,False,1245.0,3886.0,447.667,Albert Park Primary School,549.9000000000001,306,Albert Park College,768.0,131
ID382289013,17 Blackwood Ct,CAIRNLEA,750000.0,h,22/07/2017,4,2.0,2.0,447.0,28.0,-37.75637,144.77983,20002.0,2192.9,27.36,False,1288.333,4242.333,480.0,Deer Park North Primary School,511.2,not ranked,Victoria University Secondary College,1881.3999999999999,not ranked
ID767415318,57 Brandon St,GLEN IRIS,1699000.0,h,3/09/2016,2,1.0,2.0,653.0,84.0,-37.8573,145.077,19848.0,644.7,31.0,False,1923.667,8979.333,620.333,Ashburton Primary School,797.6,106,Korowa Anglican Girls' School,2019.1,13
ID833698694,408/1 Brunswick Rd,BRUNSWICK EAST,390500.0,u,22/07/2017,1,1.0,1.0,0.0,8.0,-37.77883,144.9776,20017.0,1356.9,20.85,True,817.667,1779.667,181.0,Our Lady Help of Christians School,277.9,90,Fitzroy High School,1101.3999999999999,248
ID862215640,7 Durkin St,NEWPORT,945000.0,h,28/05/2016,3,2.0,1.0,487.0,2.0,-37.8438,144.8806,19994.0,289.9,16.41,False,71.0,261.0,20.0,Sacred Heart School,425.70000000000005,66,Bayside P-12 College,1599.6,243
ID269582531,1/39 New St,SOUTH KINGSVILLE,650000.0,t,6/08/2016,2,2.0,1.0,151.0,8.0,-37.8289,144.8671,19995.0,1667.2,14.77,False,888.0,2196.0,181.333,St Margaret Mary's School,935.0,not ranked,Emmanuel College,2193.7000000000003,180
ID950927736,66 Dunstan Pde,PORT MELBOURNE,1915000.0,h,4/03/2017,4,3.0,1.0,323.0,84.0,-37.8371,144.921,19995.0,3165.7,14.77,False,705.333,5479.667,335.0,Port Melbourne Primary School,1143.6,325,Albert Park College,2470.7,131
ID226866344,31 Development Bvd,MILL PARK,722500.0,h,24/06/2017,4,2.0,2.0,643.0,18.0,-37.65959,145.08302,45795.0,1825.8,49.42,False,1508.333,6073.0,553.667,Plenty Parklands Primary School,1248.8,not ranked,Mill Park Secondary College,1800.8999999999999,484
ID141672362,108 Oak Av,MENTONE,840000.0,t,3/09/2017,3,2.0,2.0,163.0,7.0,-37.97459,145.06937,19865.0,889.9,44.79,False,50.333,68.0,12.0,Mentone Primary School,938.5,not ranked,Kilbreda College,1111.9,145
ID501952032,232 Main St,THOMASTOWN,580000.0,h,8/07/2017,3,1.0,2.0,538.0,44.0,-37.67751,144.98663,20007.0,2456.2,40.28,False,502.667,1662.667,118.667,Thomastown Meadows Primary School,802.6,not ranked,Thomastown Secondary College,1355.3999999999999,489
ID785759493,14 Indra Rd,BLACKBURN SOUTH,1264000.0,h,24/06/2017,3,1.0,2.0,579.0,59.0,-37.83831,145.13985,19897.0,1952.8,31.41,True,990.0,3070.0,411.0,Orchard Grove Primary School,624.8000000000001,137,Kingswood College,1964.8000000000002,106
ID733995840,8 Banool Ct,CROYDON,932000.0,h,1/07/2017,4,2.0,2.0,880.0,49.0,-37.79587,145.2683,19878.0,1082.8,45.77,False,1083.667,3612.667,368.333,Ainslie Parklands Primary School,425.59999999999997,not ranked,Melba Secondary College,554.1,not ranked
ID306704856,87 Chancellor Dr,WHEELERS HILL,1171000.0,h,3/06/2017,4,2.0,3.0,800.0,51.0,-37.92024,145.18049,19913.0,4031.2,39.49,False,990.0,3070.0,411.0,Waverley Meadows Primary School,695.6,not ranked,Wheelers Hill Secondary College,1131.2,not ranked
ID345016096,17 Quarry Cct,COBURG,1020000.0,h,24/06/2017,4,2.0,2.0,441.0,17.0,-37.73572,144.97256000000004,19964.0,889.9,24.25,False,1097.667,5916.0,553.333,St Paul's School,547.0,211,Coburg High School,554.8,79
ID695224021,12/66 Riddell Pde,ELSTERNWICK,626000.0,u,17/09/2016,2,1.0,1.0,1764.0,89.0,-37.8889,145.0043,19954.0,549.9,23.33,False,1566.667,8895.333,491.0,Leibler Yavneh College,487.0,not ranked,Leibler Yavneh College,487.0,28
ID845622536,10 Gilbank St,RESERVOIR,921500.0,h,22/05/2016,3,2.0,1.0,527.0,69.0,-37.7238,144.9964,20011.0,759.8,31.46,False,824.667,1890.333,159.333,Reservoir West Primary School,574.1,not ranked,Preston High School,2172.2000000000003,not ranked
ID949846022,7 Benson St,RICHMOND,1676000.0,h,3/06/2017,3,1.0,1.0,294.0,9.0,-37.8239,145.0022,19907.0,530.3,11.67,True,885.0,1901.0,227.667,Richmond Primary School,688.3000000000001,260,Richmond High School,724.6,not ranked
ID901575891,3/201 Rosanna Rd,ROSANNA,600000.0,u,14/05/2016,3,2.0,2.0,169.0,9.0,-37.7415,145.0726,19936.0,589.0,33.33,False,824.667,1890.333,159.333,Banyule Primary School,525.4,86,Viewbank College,1232.0,96
ID830656196,7 Hunter St,MALVERN,1326000.0,h,22/08/2016,2,1.0,0.0,254.0,119.0,-37.8674,145.0355,19944.0,560.1,21.21,False,610.0,1743.667,228.0,Malvern Primary School,534.2,122,Oakwood School,741.7,565
ID777520356,17 Drummond St,BLACKBURN SOUTH,1246000.0,h,12/08/2017,3,1.0,2.0,702.0,54.0,-37.83504,145.15941,19898.0,1859.9,31.07,False,990.0,3070.0,411.0,Blackburn Lake Primary School,1015.6,129,Forest Hill College,1547.7,409
ID400100682,47 Suffolk Rd,SURREY HILLS,2200000.0,h,10/09/2016,3,2.0,4.0,816.0,69.0,-37.8304,145.0934,19894.0,797.3,25.79,False,2403.667,5212.333,586.667,Surrey Hills Primary School,853.6,141,Siena College Ltd,1018.5999999999999,not ranked
ID258975205,2/161 Ogilvie St,ESSENDON,801500.0,h,18/03/2017,3,1.0,1.0,175.0,3.0,-37.7393,144.894,20036.0,2529.5,19.76,False,330.333,1855.0,82.0,St John Bosco's School,653.3,not ranked,Buckley Park College,930.8,123
ID674910200,167 Clarke St,NORTHCOTE,4300000.0,h,24/09/2016,5,4.0,3.0,569.0,109.0,-37.7763,144.9964,20017.0,347.3,20.85,False,136.333,302.667,42.0,St Joseph's School,189.0,113,Northcote High School,635.5,178
ID932860259,5 Rubens Ct,WHEELERS HILL,1035000.0,h,27/05/2017,4,2.0,2.0,702.0,7.0,-37.91075,145.18758,19873.0,4138.2,42.11,False,990.0,3070.0,411.0,Waverley Meadows Primary School,531.5999999999999,not ranked,Wheelers Hill Secondary College,517.3,not ranked
